"No.","Time","Source","Destination","Protocol","Length","Info"
"172","1.771750","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=239, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"173","1.823957","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=2977, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"174","1.855671","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=692, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"175","1.860425","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Acknowledgement, Flags=........C"
"176","1.865988","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1929, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"177","1.875546","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=240, FN=0, Flags=........C, BI=14390, SSID=\\033@\357\277\275\\035\\000P\357\277\275\\004\\020J\\000\\001\\020\\020D\\000\\001\\002\\020<\\000\\001\\001\\020I\\000\\006\\000"
"178","1.945703","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=970, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"179","1.949331","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=971, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest"
"180","1.957286","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=693, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"181","1.970140","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1930, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"182","1.976138","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=241, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"183","2.028645","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=2979, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"184","2.047983","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=972, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"185","2.051578","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=973, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest"
"186","2.060961","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=694, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"187","2.069903","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1931, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"188","2.078525","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=242, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"189","2.153974","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=975, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest"
"190","2.161922","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=695, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"191","2.171991","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1932, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"192","2.180918","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=243, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"193","2.217856","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Acknowledgement, Flags=........C"
"194","2.218247","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"195","2.218294","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"196","2.236012","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"197","2.236095","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","154","QoS Data, SN=2902, FN=0, Flags=.p....F.C"
"198","2.237008","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"199","2.237180","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","154","QoS Data, SN=2903, FN=0, Flags=.p....F.C"
"200","2.252915","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=976, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"201","2.265032","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=696, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"202","2.274413","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1933, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"203","2.283319","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=244, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"204","2.289642","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"205","2.289688","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"206","2.307287","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"207","2.307670","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","175","QoS Data, SN=2904, FN=0, Flags=.p....F.C"
"208","2.308632","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"209","2.309030","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","175","QoS Data, SN=2904, FN=0, Flags=.p....F.C"
"210","2.314089","35:1c:6c:0e:03:00","86:a5:ff:ff:ff:33","802.11","87","Probe Request, SN=0, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"211","2.322271","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"212","2.322319","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"213","2.336640","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"214","2.337035","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","162","QoS Data, SN=2905, FN=0, Flags=.p....F.C"
"215","2.338344","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"216","2.338390","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"217","2.346915","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"218","2.347321","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","162","QoS Data, SN=2906, FN=0, Flags=.p....F.C"
"219","2.355219","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=978, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"220","2.355614","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"221","2.355663","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"222","2.356081","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"223","2.356237","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","154","QoS Data, SN=2907, FN=0, Flags=.p....F.C"
"224","2.361314","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"225","2.361464","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","366","QoS Data, SN=2908, FN=0, Flags=.p....F.C"
"226","2.362378","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"227","2.362468","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"228","2.363864","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"229","2.364963","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"230","2.376901","","","802.11","288","Fragmented IEEE 802.11 frame"
"231","2.377468","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"232","2.377520","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","154","QoS Data, SN=2909, FN=0, Flags=.p....F.C"
"233","2.378545","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"234","2.378714","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","366","QoS Data, SN=2910, FN=0, Flags=.p....F.C"
"235","2.379403","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"236","2.379500","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"237","2.379596","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"238","2.383886","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"239","2.383980","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"240","2.385817","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=245, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"241","2.402889","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"242","2.403161","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","734","QoS Data, SN=2911, FN=0, Flags=.p....F.C"
"243","2.405144","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"244","2.406227","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"245","2.408299","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"246","2.408346","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"247","2.414334","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"248","2.414460","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","734","QoS Data, SN=2912, FN=0, Flags=.p....F.C"
"249","2.415598","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"250","2.416275","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"251","2.416323","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"252","2.421457","22:32:33:7b:31:3b","AtherosC_26:26:ed","802.11","209","Probe Response, SN=698, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"253","2.427309","22:32:33:7b:31:3b","AtherosC_26:26:ed","802.11","209","Probe Response, SN=698, FN=0, Flags=....R...C, BI=100, SSID=Anycast-30FF9A"
"254","2.427518","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"255","2.429322","22:32:33:7b:31:3b","AtherosC_26:26:ed","802.11","209","Probe Response, SN=698, FN=0, Flags=....R...C, BI=100, SSID=Anycast-30FF9A"
"256","2.431097","22:32:33:7b:31:3b","AtherosC_26:26:ed","802.11","209","Probe Response, SN=698, FN=0, Flags=....R...C, BI=100, SSID=Anycast-30FF9A"
"257","2.431465","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"258","2.431676","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","421","QoS Data, SN=2913, FN=0, Flags=.p....F.C"
"259","2.434785","Cisco-Li_5b:1c:d0","AtherosC_26:26:ed","802.11","378","Probe Response, SN=1935, FN=0, Flags=........C, BI=100, SSID=Cisco19640[Malformed Packet]"
"260","2.438299","Cisco-Li_5b:1c:d0","AtherosC_26:26:ed","802.11","378","Probe Response, SN=1935, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"261","2.440165","22:32:33:7b:31:4b","AtherosC_26:26:ed","802.11","209","Probe Response, SN=4095, FN=15, Flags=....R...C, BI=11214"
"262","2.443458","Cisco-Li_5b:1c:d0","AtherosC_26:26:ed","802.11","378","Probe Response, SN=1935, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"263","2.444084","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"264","2.445353","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"265","2.446091","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"266","2.446138","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"267","2.449380","Cisco-Li_5b:1c:d0","AtherosC_26:26:ed","802.11","378","Probe Response, SN=1935, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"268","2.453076","22:32:33:7b:31:3b","AtherosC_26:26:ed","802.11","209","Probe Response, SN=698, FN=0, Flags=....R...C, BI=100, SSID=Anycast-30FF9A"
"269","2.456047","Cisco-Li_5b:1c:d0","AtherosC_26:26:ed","802.11","378","Probe Response, SN=1935, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"270","2.458044","22:32:33:7b:31:3b","AtherosC_26:26:ed","802.11","209","Probe Response, SN=698, FN=0, Flags=....R...C, BI=100, SSID=Anycast-30FF9A"
"271","2.461838","Cisco-Li_5b:1c:d0","AtherosC_26:26:ed","802.11","378","Probe Response, SN=1935, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"272","2.465060","Cisco-Li_5b:1c:d0","AtherosC_26:26:ed","802.11","378","Probe Response, SN=1935, FN=0, Flags=....R...C, BI=100, SSID=Cisco19640"
"273","2.466142","Espressi_77:0c:8b","Broadcast","802.11","87","Probe Request, SN=1774, FN=0, Flags=........C, SSID=AdventurousMoose"
"274","2.469262","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=699, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"275","2.469347","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"276","2.469894","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","155","QoS Data, SN=2914, FN=0, Flags=.p....F.C"
"277","2.479334","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1936, FN=0, Flags=........C, BI=100, SSID=Cisco19640[Malformed Packet: length of contained item exceeds length of containing item]"
"278","2.488130","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=246, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"279","2.539506","Tp-LinkT_fb:9d:45","AtherosC_c3:e1:c0","802.11","401","Probe Response, SN=2985, FN=0, Flags=....R...C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"280","2.541834","Tp-LinkT_fb:9d:45","Broadcast","802.11","304","Beacon frame, SN=2984, FN=0, Flags=........C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"281","2.545229","Tp-LinkT_fb:9d:45","AtherosC_c3:e1:c0","802.11","401","Probe Response, SN=2985, FN=0, Flags=....R...C, BI=100, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]"
"282","2.548635","Tp-LinkT_fb:9d:45","AtherosC_c3:e1:c0","802.11","401","Probe Response, SN=2985, FN=0, Flags=....R...C, BI=100, SSID=\357\277\275\357\277\275\357\277\275"
"283","2.560181","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=982, FN=0, Flags=........C, BI=100, SSID=Linksys04458"
"284","2.563652","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=983, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest"
"285","2.571613","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=700, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A[Malformed Packet: length of contained item exceeds length of containing item]"
"286","2.581827","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1937, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"287","2.583093","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"288","2.584017","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"289","2.584745","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1480","QoS Data, SN=2915, FN=0, Flags=.p....F.C"
"290","2.585436","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"291","2.585832","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=2916, FN=0, Flags=.p....F.C"
"292","2.585965","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=2917, FN=0, Flags=.p....F.C"
"293","2.586253","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=2918, FN=0, Flags=.p....F.C"
"294","2.586431","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=2919, FN=0, Flags=.p....F.C"
"295","2.586663","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=2920, FN=0, Flags=.p....F.C"
"296","2.586913","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=2921, FN=0, Flags=.p....F.C"
"297","2.587399","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=2922, FN=0, Flags=.p....F.C"
"298","2.587449","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=2923, FN=0, Flags=.p....F.C"
"299","2.587498","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1018","QoS Data, SN=2924, FN=0, Flags=.p....F.C"
"300","2.587574","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=2925, FN=0, Flags=.p....F.C"
"301","2.587936","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1366","QoS Data, SN=2926, FN=0, Flags=.p....F.C"
"302","2.588406","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Acknowledgement, Flags=........C"
"303","2.588864","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Acknowledgement, Flags=........C"
"304","2.591242","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=247, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"305","2.591423","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"306","2.591785","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=2927, FN=0, Flags=.p....F.C"
"307","2.591971","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","1476","QoS Data, SN=2928, FN=0, Flags=.p....F.C"
"308","2.592059","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","927","QoS Data, SN=2929, FN=0, Flags=.p....F.C"
"309","2.592586","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"310","2.592643","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"311","2.592981","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"312","2.593028","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"313","2.619764","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"314","2.620393","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"315","2.622011","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"316","2.622060","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"317","2.644235","5b:88:ff:ff:80:30","ff:ff:ff:ff:77:fb","802.11","304","Beacon frame, SN=1372, FN=8, Flags=........C, BI=19836[Malformed Packet]"
"318","2.662379","BelkinIn_5a:3e:57","Broadcast","802.11","363","Beacon frame, SN=984, FN=0, Flags=........C, BI=100, SSID=Linksys04458[Malformed Packet]"
"319","2.665961","26:f5:a2:5a:3e:57","Broadcast","802.11","296","Beacon frame, SN=985, FN=0, Flags=........C, BI=100, SSID=Linksys04458-guest, MESHID=\\000\\f\357\277\275\\b\\000\\000\\000\357\277\275\\f\357\277\275\\001\357\277\2753*\357\277\275\357\277\275\\005*\357\277\275[Malformed Packet]"
"320","2.676196","22:32:33:7b:31:3b","Broadcast","802.11","209","Beacon frame, SN=701, FN=0, Flags=........C, BI=100, SSID=Anycast-30FF9A"
"321","2.686195","Cisco-Li_5b:1c:d0","Broadcast","802.11","288","Beacon frame, SN=1938, FN=0, Flags=........C, BI=100, SSID=Cisco19640"
"322","2.692906","NovatelW_6a:54:37","Broadcast","802.11","284","Beacon frame, SN=248, FN=0, Flags=........C, BI=100, SSID=Verizon-MiFi8800L-5436"
"323","2.720000","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"324","2.720049","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
"325","2.731277","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","45","Request-to-send, Flags=........C"
"326","2.731663","Cisco-Li_5b:1c:ce","Apple_53:af:45","802.11","175","QoS Data, SN=2930, FN=0, Flags=.p....F.C"
"327","2.736539","","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","39","Clear-to-send, Flags=........C"
"328","2.736734","Cisco-Li_5b:1c:d0 (58:6d:8f:5b:1c:d0) (TA)","Apple_53:af:45 (38:f9:d3:53:af:45) (RA)","802.11","57","802.11 Block Ack, Flags=........C"
